"team_g","team_s","team_b","aa_g","aa_s","aa_b","event_g","event_s","event_b"
0,0,0.0505050505050505,0.585858585858586,0.121212121212121,0.0808080808080808,0.747474747474748,0.797979797979798,0.818181818181818
0,0,0.0303030303030303,0.585858585858586,0.121212121212121,0.0808080808080808,1.51515151515152,1.11111111111111,0.919191919191919
0,0,0.0404040404040404,0.585858585858586,0.121212121212121,0.0808080808080808,0.747474747474748,0.707070707070707,0.808080808080808
0,0,0.0303030303030303,0.585858585858586,0.121212121212121,0.0808080808080808,1.13131313131313,1.02020202020202,0.878787878787879
0.191919191919192,0.282828282828283,0.515151515151515,0.585858585858586,0.151515151515152,0.0909090909090909,0.98989898989899,1.06060606060606,0.838383838383838
0.414141414141414,0.353535353535354,0.232323232323232,0.616161616161616,0.262626262626263,0.212121212121212,0.868686868686869,0.828282828282828,0.797979797979798
0.202020202020202,0.313131313131313,0.484848484848485,0.595959595959596,0.151515151515152,0.111111111111111,0.797979797979798,0.787878787878788,0.727272727272727
0,0,0.0404040404040404,0.585858585858586,0.121212121212121,0.0808080808080808,1.31313131313131,1.02020202020202,0.828282828282828
0,0,0.0505050505050505,0.585858585858586,0.121212121212121,0.0808080808080808,0.545454545454545,0.646464646464647,0.707070707070707
0,0,0.0404040404040404,0.585858585858586,0.121212121212121,0.0808080808080808,0.929292929292929,0.95959595959596,0.777777777777778
0.191919191919192,0.282828282828283,0.515151515151515,0.585858585858586,0.151515151515152,0.0909090909090909,0.787878787878788,1,0.737373737373737
0.414141414141414,0.353535353535354,0.232323232323232,0.616161616161616,0.262626262626263,0.212121212121212,0.666666666666667,0.777777777777778,0.747474747474748
0.202020202020202,0.313131313131313,0.484848484848485,0.595959595959596,0.151515151515152,0.111111111111111,0.595959595959596,0.696969696969697,0.717171717171717
0,0,0.0303030303030303,0.585858585858586,0.121212121212121,0.0808080808080808,1.31313131313131,0.98989898989899,0.777777777777778
0,0,0,0.585858585858586,0.121212121212121,0.0808080808080808,1.6969696969697,1.29292929292929,0.797979797979798
0.191919191919192,0.282828282828283,0.515151515151515,0.585858585858586,0.151515151515152,0.0909090909090909,1.55555555555556,1.36363636363636,0.767676767676768
0.414141414141414,0.353535353535354,0.232323232323232,0.616161616161616,0.262626262626263,0.212121212121212,1.43434343434343,1.11111111111111,0.838383838383838
0.202020202020202,0.313131313131313,0.484848484848485,0.595959595959596,0.151515151515152,0.111111111111111,1.36363636363636,1.03030303030303,0.797979797979798
0,0,0.0303030303030303,0.585858585858586,0.121212121212121,0.0808080808080808,0.929292929292929,0.888888888888889,0.747474747474748
0.191919191919192,0.282828282828283,0.515151515151515,0.585858585858586,0.151515151515152,0.0909090909090909,0.787878787878788,0.929292929292929,0.707070707070707
0.414141414141414,0.353535353535354,0.232323232323232,0.616161616161616,0.262626262626263,0.212121212121212,0.666666666666667,0.707070707070707,0.737373737373737
0.202020202020202,0.313131313131313,0.484848484848485,0.595959595959596,0.151515151515152,0.111111111111111,0.595959595959596,0.626262626262626,0.686868686868687
0.191919191919192,0.282828282828283,0.515151515151515,0.585858585858586,0.151515151515152,0.0909090909090909,1.17171717171717,1.17171717171717,0.777777777777778
0.414141414141414,0.353535353535354,0.232323232323232,0.616161616161616,0.262626262626263,0.212121212121212,1.05050505050505,1.02020202020202,0.808080808080808
0.202020202020202,0.313131313131313,0.484848484848485,0.595959595959596,0.151515151515152,0.111111111111111,0.97979797979798,0.93939393939394,0.767676767676768
0.494949494949495,0.303030303030303,0.202020202020202,0.616161616161616,0.282828282828283,0.222222222222222,0.909090909090909,1.06060606060606,0.767676767676768
0.333333333333333,0.303030303030303,0.363636363636364,0.595959595959596,0.181818181818182,0.121212121212121,0.838383838383838,0.97979797979798,0.717171717171717
0.525252525252525,0.343434343434343,0.131313131313131,0.626262626262626,0.282828282828283,0.212121212121212,0.717171717171717,0.767676767676768,0.696969696969697
0,0,0,0.585858585858586,0.121212121212121,0.0808080808080808,1.52525252525253,1.18181818181818,1.03030303030303
0,0,0,0.585858585858586,0.121212121212121,0.0808080808080808,0.757575757575758,0.808080808080808,0.909090909090909
0,0,0,0.585858585858586,0.121212121212121,0.0808080808080808,1.14141414141414,1.12121212121212,0.98989898989899
0,0.0101010101010101,0.0505050505050505,0.585858585858586,0.151515151515152,0.0909090909090909,1,1.16161616161616,0.94949494949495
0,0,0.171717171717172,0.616161616161616,0.262626262626263,0.212121212121212,0.878787878787879,0.919191919191919,0.868686868686869
0,0,0.0606060606060606,0.595959595959596,0.151515151515152,0.111111111111111,0.808080808080808,0.868686868686869,0.838383838383838
0,0,0,0.585858585858586,0.121212121212121,0.0808080808080808,1.52525252525253,1.13131313131313,1
0,0,0,0.585858585858586,0.121212121212121,0.0808080808080808,1.90909090909091,1.43434343434343,1.03030303030303
0,0,0.0505050505050505,0.585858585858586,0.151515151515152,0.0909090909090909,1.76767676767677,1.5050505050505,1
0,0,0.141414141414141,0.616161616161616,0.262626262626263,0.212121212121212,1.64646464646465,1.24242424242424,0.98989898989899
0,0,0.0404040404040404,0.595959595959596,0.151515151515152,0.111111111111111,1.57575757575758,1.2020202020202,0.929292929292929
0,0,0,0.585858585858586,0.121212121212121,0.0808080808080808,1.14141414141414,1.03030303030303,0.97979797979798
0,0,0.0505050505050505,0.585858585858586,0.151515151515152,0.0909090909090909,1,1.07070707070707,0.93939393939394
0,0,0.141414141414141,0.616161616161616,0.262626262626263,0.212121212121212,0.878787878787879,0.838383838383838,0.888888888888889
0,0,0.0404040404040404,0.595959595959596,0.151515151515152,0.111111111111111,0.808080808080808,0.797979797979798,0.818181818181818
0,0,0.0505050505050505,0.585858585858586,0.151515151515152,0.0909090909090909,1.38383838383838,1.31313131313131,1.01010101010101
0,0,0.141414141414141,0.616161616161616,0.262626262626263,0.212121212121212,1.26262626262626,1.15151515151515,0.96969696969697
0,0,0.0404040404040404,0.595959595959596,0.151515151515152,0.111111111111111,1.19191919191919,1.11111111111111,0.909090909090909
0.404040404040404,0.333333333333333,0.262626262626263,0.616161616161616,0.282828282828283,0.222222222222222,1.12121212121212,1.19191919191919,0.929292929292929
0.292929292929293,0.262626262626263,0.444444444444444,0.595959595959596,0.181818181818182,0.121212121212121,1.05050505050505,1.15151515151515,0.858585858585859
0.434343434343434,0.353535353535354,0.212121212121212,0.626262626262626,0.282828282828283,0.212121212121212,0.929292929292929,0.898989898989899,0.828282828282828
0,0,0,0.585858585858586,0.121212121212121,0.0808080808080808,1.32323232323232,1.04040404040404,0.909090909090909
0,0,0,0.585858585858586,0.121212121212121,0.0808080808080808,1.70707070707071,1.34343434343434,0.93939393939394
0,0.0101010101010101,0.0303030303030303,0.585858585858586,0.151515151515152,0.0909090909090909,1.56565656565657,1.41414141414141,0.909090909090909
0,0,0.111111111111111,0.616161616161616,0.262626262626263,0.212121212121212,1.44444444444444,1.16161616161616,0.95959595959596
0,0,0.0505050505050505,0.595959595959596,0.151515151515152,0.111111111111111,1.37373737373737,1.08080808080808,0.929292929292929
0,0,0,0.585858585858586,0.121212121212121,0.0808080808080808,0.93939393939394,0.96969696969697,0.878787878787879
0,0.0101010101010101,0.0404040404040404,0.585858585858586,0.151515151515152,0.0909090909090909,0.797979797979798,1.01010101010101,0.838383838383838
0,0,0.131313131313131,0.616161616161616,0.262626262626263,0.212121212121212,0.676767676767677,0.787878787878788,0.838383838383838
0,0,0.0606060606060606,0.595959595959596,0.151515151515152,0.111111111111111,0.606060606060606,0.707070707070707,0.808080808080808
0,0.0101010101010101,0.0303030303030303,0.585858585858586,0.151515151515152,0.0909090909090909,1.18181818181818,1.25252525252525,0.909090909090909
0,0,0.111111111111111,0.616161616161616,0.262626262626263,0.212121212121212,1.06060606060606,1.1010101010101,0.919191919191919
0,0,0.0505050505050505,0.595959595959596,0.151515151515152,0.111111111111111,0.98989898989899,1.02020202020202,0.898989898989899
0.404040404040404,0.333333333333333,0.262626262626263,0.616161616161616,0.282828282828283,0.222222222222222,0.919191919191919,1.14141414141414,0.878787878787879
0.292929292929293,0.262626262626263,0.444444444444444,0.595959595959596,0.181818181818182,0.121212121212121,0.848484848484849,1.06060606060606,0.848484848484849
0.434343434343434,0.353535353535354,0.212121212121212,0.626262626262626,0.282828282828283,0.212121212121212,0.727272727272727,0.848484848484849,0.797979797979798
0,0,0,0.585858585858586,0.121212121212121,0.0808080808080808,1.70707070707071,1.31313131313131,0.888888888888889
0,0,0.0404040404040404,0.585858585858586,0.151515151515152,0.0909090909090909,1.56565656565657,1.38383838383838,0.858585858585859
0,0,0.0808080808080808,0.616161616161616,0.262626262626263,0.212121212121212,1.44444444444444,1.12121212121212,0.929292929292929
0,0,0.0404040404040404,0.595959595959596,0.151515151515152,0.111111111111111,1.37373737373737,1.05050505050505,0.878787878787879
0,0,0,0.585858585858586,0.151515151515152,0.0909090909090909,1.94949494949495,1.4949494949495,0.95959595959596
0,0,0,0.616161616161616,0.262626262626263,0.212121212121212,1.82828282828283,1.43434343434343,0.94949494949495
0,0,0,0.595959595959596,0.151515151515152,0.111111111111111,1.75757575757576,1.35353535353535,0.919191919191919
0.404040404040404,0.333333333333333,0.262626262626263,0.616161616161616,0.282828282828283,0.222222222222222,1.68686868686869,1.5050505050505,0.919191919191919
0.292929292929293,0.262626262626263,0.444444444444444,0.595959595959596,0.181818181818182,0.121212121212121,1.61616161616162,1.42424242424242,0.878787878787879
0.434343434343434,0.353535353535354,0.212121212121212,0.626262626262626,0.282828282828283,0.212121212121212,1.4949494949495,1.18181818181818,0.888888888888889
0,0,0.0404040404040404,0.585858585858586,0.151515151515152,0.0909090909090909,1.18181818181818,1.18181818181818,0.878787878787879
0,0,0.0808080808080808,0.616161616161616,0.262626262626263,0.212121212121212,1.06060606060606,1.03030303030303,0.909090909090909
0,0,0.0404040404040404,0.595959595959596,0.151515151515152,0.111111111111111,0.98989898989899,0.94949494949495,0.868686868686869
0.404040404040404,0.333333333333333,0.262626262626263,0.616161616161616,0.282828282828283,0.222222222222222,0.919191919191919,1.07070707070707,0.868686868686869
0.292929292929293,0.262626262626263,0.444444444444444,0.595959595959596,0.181818181818182,0.121212121212121,0.848484848484849,0.98989898989899,0.818181818181818
0.434343434343434,0.353535353535354,0.212121212121212,0.626262626262626,0.282828282828283,0.212121212121212,0.727272727272727,0.777777777777778,0.787878787878788
0.404040404040404,0.333333333333333,0.262626262626263,0.616161616161616,0.282828282828283,0.222222222222222,1.3030303030303,1.31313131313131,0.93939393939394
0.292929292929293,0.262626262626263,0.444444444444444,0.595959595959596,0.181818181818182,0.121212121212121,1.23232323232323,1.23232323232323,0.888888888888889
0.434343434343434,0.353535353535354,0.212121212121212,0.626262626262626,0.282828282828283,0.212121212121212,1.11111111111111,1.09090909090909,0.878787878787879
0.565656565656566,0.282828282828283,0.151515151515152,0.626262626262626,0.303030303030303,0.222222222222222,0.96969696969697,1.13131313131313,0.828282828282828
0,0,0.0505050505050505,0.585858585858586,0.121212121212121,0.0808080808080808,1.4949494949495,1.17171717171717,1.02020202020202
0,0,0.0505050505050505,0.585858585858586,0.121212121212121,0.0808080808080808,0.727272727272727,0.797979797979798,0.898989898989899
0,0,0.0505050505050505,0.585858585858586,0.121212121212121,0.0808080808080808,1.11111111111111,1.11111111111111,0.96969696969697
0.191919191919192,0.282828282828283,0.515151515151515,0.585858585858586,0.151515151515152,0.0909090909090909,0.96969696969697,1.15151515151515,0.929292929292929
0.414141414141414,0.353535353535354,0.232323232323232,0.616161616161616,0.262626262626263,0.212121212121212,0.848484848484849,0.909090909090909,0.858585858585859
0.202020202020202,0.313131313131313,0.484848484848485,0.595959595959596,0.151515151515152,0.111111111111111,0.777777777777778,0.858585858585859,0.828282828282828
0,0,0.0404040404040404,0.585858585858586,0.121212121212121,0.0808080808080808,1.4949494949495,1.12121212121212,0.98989898989899
0,0,0.0303030303030303,0.585858585858586,0.121212121212121,0.0808080808080808,1.87878787878788,1.42424242424242,1.01010101010101
0.191919191919192,0.282828282828283,0.515151515151515,0.585858585858586,0.151515151515152,0.0909090909090909,1.73737373737374,1.4949494949495,0.97979797979798
0.414141414141414,0.353535353535354,0.232323232323232,0.616161616161616,0.262626262626263,0.212121212121212,1.61616161616162,1.23232323232323,0.97979797979798
0.202020202020202,0.313131313131313,0.484848484848485,0.595959595959596,0.151515151515152,0.111111111111111,1.54545454545455,1.19191919191919,0.919191919191919
0,0,0.0404040404040404,0.585858585858586,0.121212121212121,0.0808080808080808,1.11111111111111,1.02020202020202,0.95959595959596
0.191919191919192,0.282828282828283,0.515151515151515,0.585858585858586,0.151515151515152,0.0909090909090909,0.96969696969697,1.06060606060606,0.919191919191919
0.414141414141414,0.353535353535354,0.232323232323232,0.616161616161616,0.262626262626263,0.212121212121212,0.848484848484849,0.828282828282828,0.878787878787879
0.202020202020202,0.313131313131313,0.484848484848485,0.595959595959596,0.151515151515152,0.111111111111111,0.777777777777778,0.787878787878788,0.808080808080808
0.191919191919192,0.282828282828283,0.515151515151515,0.585858585858586,0.151515151515152,0.0909090909090909,1.35353535353535,1.3030303030303,0.98989898989899
0.414141414141414,0.353535353535354,0.232323232323232,0.616161616161616,0.262626262626263,0.212121212121212,1.23232323232323,1.14141414141414,0.94949494949495
0.202020202020202,0.313131313131313,0.484848484848485,0.595959595959596,0.151515151515152,0.111111111111111,1.16161616161616,1.1010101010101,0.888888888888889
0.494949494949495,0.303030303030303,0.202020202020202,0.616161616161616,0.282828282828283,0.222222222222222,1.09090909090909,1.18181818181818,0.909090909090909
0.333333333333333,0.303030303030303,0.363636363636364,0.595959595959596,0.181818181818182,0.121212121212121,1.02020202020202,1.14141414141414,0.838383838383838
0.525252525252525,0.343434343434343,0.131313131313131,0.626262626262626,0.282828282828283,0.212121212121212,0.898989898989899,0.888888888888889,0.818181818181818
0,0,0.0505050505050505,0.585858585858586,0.121212121212121,0.0808080808080808,1.29292929292929,1.03030303030303,0.898989898989899
0,0,0.0404040404040404,0.585858585858586,0.121212121212121,0.0808080808080808,1.67676767676768,1.33333333333333,0.919191919191919
0.191919191919192,0.282828282828283,0.515151515151515,0.585858585858586,0.151515151515152,0.0909090909090909,1.53535353535354,1.4040404040404,0.888888888888889
0.414141414141414,0.353535353535354,0.232323232323232,0.616161616161616,0.262626262626263,0.212121212121212,1.41414141414141,1.15151515151515,0.94949494949495
0.202020202020202,0.313131313131313,0.484848484848485,0.595959595959596,0.151515151515152,0.111111111111111,1.34343434343434,1.07070707070707,0.919191919191919
0,0,0.0505050505050505,0.585858585858586,0.121212121212121,0.0808080808080808,0.909090909090909,0.95959595959596,0.858585858585859
0.191919191919192,0.282828282828283,0.515151515151515,0.585858585858586,0.151515151515152,0.0909090909090909,0.767676767676768,1,0.818181818181818
0.414141414141414,0.353535353535354,0.232323232323232,0.616161616161616,0.262626262626263,0.212121212121212,0.646464646464647,0.777777777777778,0.828282828282828
0.202020202020202,0.313131313131313,0.484848484848485,0.595959595959596,0.151515151515152,0.111111111111111,0.575757575757576,0.696969696969697,0.797979797979798
0.191919191919192,0.282828282828283,0.515151515151515,0.585858585858586,0.151515151515152,0.0909090909090909,1.15151515151515,1.24242424242424,0.888888888888889
0.414141414141414,0.353535353535354,0.232323232323232,0.616161616161616,0.262626262626263,0.212121212121212,1.03030303030303,1.09090909090909,0.898989898989899
0.202020202020202,0.313131313131313,0.484848484848485,0.595959595959596,0.151515151515152,0.111111111111111,0.95959595959596,1.01010101010101,0.878787878787879
0.494949494949495,0.303030303030303,0.202020202020202,0.616161616161616,0.282828282828283,0.222222222222222,0.888888888888889,1.13131313131313,0.858585858585859
